return_id,order_id,customer_id,email,return_date,reason,return_type,refunded_amount,return_channel,agent_id,refund_method
RTN-54378719,ORD-96235864,GUEST-103661,virginia75@example.org,2025-03-16,Damaged in transit,REFUND,1167.08,Web,ONLINE,Apple Pay
RTN-90589472,ORD-06176207,CUST-5535,erica.gutierrez@gmail.com,2025-04-01,Damaged in transit,Refund,427.47,Social Media,ONLINE,PayPal
RTN-60769353,ORD-44175132,CUST-2229,michele.jackson@gmail.com,2025-03-23,Found a better price,Refund,853.37,Web,ONLINE,Credit Card
RTN-69789412,ORD-14005330,CUST-6084,joyce.davis@gmail.com,2025-03-20,PRODUCT DID NOT MATCH DESCRIPTION,refund,122.06,Web,ONLINE,ACH
RTN-48969606,ORD-47989060,CUST-2265,dana.gutierrez@gmail.com,2025-03-18,Found a better price,Refund,1233.41,Web,ONLINE,Credit Card
RTN-14922452,ORD-87612017,CUST-3597,mary.sexton@hotmail.com,2025-03-27,Arrived damaged,Refund,4583.41,Web,ONLINE,PayPal
RTN-09128723,ORD-33398935,CUST-6498,april.garner@yahoo.com,2025-03-19,Product did not match description,Refund,4111.83,Phone,CSR-0001,Credit Card
RTN-01046438,ORD-33398935,CUST-6498,april.garner@yahoo.com,2025-03-26,Defective,Refund,0.0,Phone,CSR-0001,Credit Card
RTN-05679802,ORD-22786063,CUST-4519,thomas.todd@hotmail.com,2025-04-01,Item arrived late,Refund,2298.27,Social Media,ONLINE,Credit Card
RTN-54299827,ORD-04043285,CUST-3367,kyle.thomas@yahoo.com,2025-05-06,Wrong item,Refund,424.35,Social Media,ONLINE,Credit Card
RTN-26430630,ORD-98607634,CUST-2428,james.cole@hotmail.com,2025-05-04,Wrong item,REFUND,813.15,Web,ONLINE,Google Pay
RTN-51855021,ORD-60055084,CUST-5535,erica.gutierrez@gmail.com,2025-04-08,Changed mind,Refund,1331.45,Web,ONLINE,Credit Card
RTN-63321948,ORD-30147574,CUST-6747,lisa.kim@yahoo.com,2025-04-13,No longer needed,Refund,1815.11,Ebay,ONLINE,PayPal
RTN-57775220,ORD-30147574,CUST-6747,lisa.kim@yahoo.com,2025-04-22,defective,Refund,2010.7,Ebay,ONLINE,PayPal
RTN-44805200,ORD-22493308,CUST-1545,troy.romero@hotmail.com,2025-03-22,Defective,Refund,1456.62,Web,ONLINE,Credit Card
RTN-78311197,ORD-96552387,CUST-5663,zachary.stone@yahoo.com,2025-03-17, FOUND A BETTER PRICE ,Refund,630.79,Web,ONLINE,Apple Pay
RTN-77933913,ORD-11969275,CUST-5193,david.mathis@yahoo.com,2025-03-28,Found a better price,Refund,359.74,Web,ONLINE,Credit Card
RTN-40303999,ORD-55886742,CUST-4397,michelle.smith@hotmail.com,2025-04-02,No longer needed,REFUND,125.77,WEB,ONLINE,PayPal
RTN-89498945,ORD-26065467,CUST-2131,erin.lopez@yahoo.com,2025-05-25,Defective,Refund,884.55,Web,ONLINE,Credit Card
RTN-32174175,ORD-41645363,CUST-6324,thomas.bowman@yahoo.com,2025-03-18,Arrived damaged,Refund,613.69, Ebay  ,ONLINE,Credit Card
RTN-90250129,ORD-17410094,CUST-6051,david.leonard@yahoo.com,2025-03-19,Item arrived late,Refund,1016.05,Ebay,ONLINE,Credit Card
RTN-50042023,ORD-56417965,CUST-2082,cameron.jennings@yahoo.com,2025-06-02,Wrong item,Refund,494.46,Ebay,ONLINE,Apple Pay
RTN-27701438,ORD-73919753,CUST-7274,edward.young@yahoo.com,2025-07-02,Found a better price,Refund,740.79,Phone,CSR-0006,Credit Card
RTN-83357643,ORD-25172012,CUST-6664,larry.kramer@yahoo.com,2025-04-25,Found a better price,Refund,170.18,NewEgg,ONLINE,Google Pay
RTN-66211822,ORD-25172012,CUST-6664,larry.kramer@yahoo.com,2025-05-20,Changed mind,refund,0.0,NewEgg,ONLINE,Google Pay
RTN-32073517,ORD-09692692,GUEST-102794,nicoleburke@example.com,2025-04-11,Changed mind,Refund,1762.68,Social Media,ONLINE,Credit Card
RTN-21468424,ORD-09692692,GUEST-102794,nicoleburke@example.com,2025-04-29,Found a better price,Refund,0.0,  Social Media  ,ONLINE,Credit Card
RTN-15104739,ORD-90139485,CUST-2261,aaron.terry@yahoo.com,2025-03-19, Damaged in transit  ,Refund,1413.19,Web,ONLINE,ACH
RTN-40808646,ORD-14867434,CUST-1555,tabitha.bishop@gmail.com,2025-04-17, Arrived damaged ,Refund,2801.69,Ebay,ONLINE,Apple Pay
RTN-13858830,ORD-90520134,CUST-3782,scott.young@yahoo.com,2025-05-03,Product did not match description,Refund,244.44,Web,ONLINE,Credit Card
RTN-39676923,ORD-47729629,CUST-6038,amanda.lynch@hotmail.com,2025-05-28,changed mind,Refund,1295.49,Web,ONLINE,Apple Pay
RTN-48620722,ORD-23153397,CUST-5193,david.mathis@yahoo.com,2025-04-28,Changed mind,Refund,1007.89,Social Media,ONLINE,ACH
RTN-89163347,ORD-23153397,CUST-5193,david.mathis@yahoo.com,2025-05-02,Found a better price, Refund ,0.0,  Social Media  ,ONLINE,ACH
RTN-26593263,ORD-74478692,CUST-3496,alex.hartman@hotmail.com,2025-03-18,Item arrived late,Refund,660.46,Ebay,ONLINE,PayPal
RTN-10115734,ORD-12397557,CUST-5707,stephanie.kane@yahoo.com,2025-03-17,Arrived damaged,Refund,6418.97,Phone,CSR-0019,PayPal
RTN-49396959,ORD-27569403,GUEST-100711,eflores@example.com,2025-04-05,  product did not match description ,Refund,147.13,Ebay,ONLINE,Credit Card
RTN-98462536,ORD-63747086,GUEST-102950,richard23@example.com,2025-05-21,Product did not match description,Refund,1438.49,Ebay,ONLINE,Apple Pay
RTN-69056957,ORD-79268631,CUST-6171,kenneth.hood@yahoo.com,2025-06-03,Defective,Refund,962.04,Phone,CSR-0001,Credit Card
RTN-43804021,ORD-85398873,CUST-3233,christopher.marsh@yahoo.com,2025-04-13,Changed Mind,Refund,469.13, Web ,ONLINE,Credit Card
RTN-85456550,ORD-85398873,CUST-3233,christopher.marsh@yahoo.com,2025-05-13,No longer needed,Refund,224.99, Web  ,ONLINE,Credit Card
RTN-18685770,ORD-29260083,GUEST-101707,jenningsjames@example.net,2025-04-05, Wrong item ,refund,155.67,Web,ONLINE,Credit Card
RTN-90491378,ORD-93849706,CUST-2409,lisa.carroll@yahoo.com,2025-04-03,Defective,Refund,2066.06,Web,,Credit Card
RTN-19938044,ORD-54776491,GUEST-102022,robert59@example.net,2025-06-07, Found a better price ,Refund,426.54,Web,ONLINE,Google Pay
RTN-69389060,ORD-37961857,CUST-4697,mary.leach@hotmail.com,2025-04-03,Arrived damaged,Refund,894.97,Web,ONLINE,Credit Card
RTN-37840844,ORD-10832770,CUST-3944,debbie.christian@yahoo.com,2025-04-02,Item Arrived Late,Refund,110.93,Web,ONLINE,Google Pay
RTN-36078734,ORD-66184753,CUST-5676,sarah.vega@yahoo.com,2025-03-25,Defective,  Refund ,1704.72,Phone,CSR-0011,Credit Card
RTN-61225545,ORD-66184753,CUST-5676,sarah.vega@yahoo.com,2025-04-07,Item arrived late,Refund,0.0,Phone,CSR-0011,Credit Card
RTN-46539293,ORD-41893640,CUST-7240,sheila.ashley@gmail.com,2025-04-17,Item arrived late,Refund,389.36,Ebay,ONLINE,PayPal
RTN-73361284,ORD-96839179,CUST-3199,andrea.morse@yahoo.com,2025-03-21,  Product did not match description ,Refund,579.1,Web,ONLINE,PayPal
RTN-18567409,ORD-39897233,GUEST-103626,jcoleman@example.org,2025-04-04,Found a better price,Refund,395.86,Web,ONLINE,Apple Pay
RTN-09884607,ORD-40372266,CUST-6990,carl.nelson@hotmail.com,2025-04-15,Changed mind, Refund ,2158.51,Ebay,ONLINE,Credit Card
RTN-94976668,ORD-10778696,CUST-4167,karen.miller@hotmail.com,2025-05-07,Item arrived late,Refund,508.0,Web,ONLINE,Credit Card
RTN-69724200,ORD-99384585,GUEST-103431,eddielarson@example.net,2025-03-23,Item arrived late,Refund,1622.08,Web,ONLINE,ACH
RTN-32266071,ORD-74029631,GUEST-102202,stevenbonilla@example.com,2025-03-27,Wrong item,  Refund  ,1056.56,Phone,CSR-0014,Credit Card
RTN-85872838,ORD-32184467,GUEST-102832,sarah72@example.net,2025-05-21,Item arrived late,Refund,1211.65,Ebay,ONLINE,Credit Card
RTN-51450675,ORD-32184467,GUEST-102832,sarah72@example.net,2025-05-30,Changed mind,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-27013947,ORD-79407781,CUST-7271,amanda.reynolds@yahoo.com,2025-03-31,Found a better price,Refund,241.59,Web,ONLINE,Credit Card
RTN-19805995,ORD-96923279,GUEST-101794,smithbarry@example.org,2025-04-13,DAMAGED IN TRANSIT,Refund,551.35,Web,ONLINE,Google Pay
RTN-65380651,ORD-87140686,CUST-6362,craig.hunt@hotmail.com,2025-04-19,Product did not match description,Refund,668.05,Web,ONLINE,PayPal
RTN-60380363,ORD-11663954,GUEST-101520,pmontgomery@example.com,2025-04-14,Damaged in transit,Refund,1568.61,WEB,ONLINE,PayPal
RTN-51441134,ORD-46000432,CUST-2784,colleen.reed@yahoo.com,2025-03-21,Damaged in transit,Refund,1500.42,Web,ONLINE,Credit Card
RTN-06081248,ORD-79418971,CUST-3909,alec.taylor@gmail.com,2025-03-25,Product did not match description,Refund,3238.0,WEB,ONLINE,Credit Card
RTN-46936016,ORD-84743479,CUST-3051,natalie.cain@hotmail.com,2025-04-13,No longer needed,Refund,1220.26,Web,ONLINE,PayPal
RTN-31965521,ORD-92851466,GUEST-101226,haynesjoseph@example.net,2025-05-23,Defective,  Refund  ,1578.97,Social Media,ONLINE,Google Pay
RTN-81151283,ORD-53363006,GUEST-102245,rsmith@example.com,2025-06-03,Wrong item,Refund,652.41,NewEgg,ONLINE,PayPal
RTN-29054684,ORD-24662789,CUST-6881,kurt.webb@hotmail.com,2025-03-31,Arrived damaged,Refund,5341.62,Phone,CSR-0003,PayPal
RTN-24474903,ORD-21823921,CUST-6489,alisha.flynn@gmail.com,2025-04-15,Damaged in transit,  Refund  ,676.63,web,,Google Pay
RTN-89821379,ORD-96388072,CUST-6750,jeremy.wiley@hotmail.com,2025-04-09,Item arrived late,Refund,342.3,Ebay,ONLINE,Credit Card
RTN-35502422,ORD-23330138,GUEST-103483,annajackson@example.org,2025-04-15,Wrong item,  Refund ,1517.18,Ebay,ONLINE,Apple Pay
RTN-47906548,ORD-75323662,CUST-2732,kathy.rodriguez@gmail.com,2025-04-07,Damaged in transit,Refund,41.21,Phone,CSR-0001,Credit Card
RTN-58177549,ORD-44515527,CUST-5665,brenda.mitchell@hotmail.com,2025-03-23,Found a better price,Refund,820.89,Web,ONLINE,Credit Card
RTN-60823183,ORD-35391440,GUEST-103930,tylerhoward@example.com,2025-05-20,No longer needed,Refund,153.35,Web,ONLINE,Credit Card
RTN-76774973,ORD-90763147,GUEST-100611,martinhelen@example.org,2025-04-04,Product did not match description,Refund,619.54,Phone,CSR-0017,PayPal
RTN-22856107,ORD-90763147,GUEST-100611,martinhelen@example.org,2025-04-08,Defective,REFUND,0.0,Phone,CSR-0017,PayPal
RTN-10844883,ORD-37358365,CUST-5707,stephanie.kane@yahoo.com,2025-04-10, Damaged in transit ,Refund,52.95, Ebay ,ONLINE,Credit Card
RTN-28150610,ORD-87548151,CUST-2665,devin.griffin@yahoo.com,2025-03-30,No longer needed,Refund,435.97,Social Media,ONLINE,Credit Card
RTN-89345312,ORD-21483508,GUEST-103420,karinasimmons@example.com,2025-03-26,Damaged in transit,Refund,725.56,web,ONLINE,Credit Card
RTN-31748474,ORD-38111733,CUST-3546,zachary.mitchell@hotmail.com,2025-04-20,  Product did not match description ,Refund,369.35,Web,ONLINE,Apple Pay
RTN-20871730,ORD-85251650,CUST-4805,ashley.hicks@yahoo.com,2025-06-17,Damaged in transit,Refund,1776.47,NewEgg,ONLINE,Apple Pay
RTN-60286224,ORD-40772549,CUST-4927,alexander.bonilla@gmail.com,2025-04-11,Product did not match description,Refund,2459.26,Ebay,ONLINE,Credit Card
RTN-64137706,ORD-50171516,CUST-6645,robert.hill@hotmail.com,2025-04-18,ARRIVED DAMAGED,Refund,613.26,Web,ONLINE,Credit Card
RTN-51620385,ORD-46095849,CUST-5361,megan.caldwell@hotmail.com,2025-03-28,Changed mind,Refund,253.72,Web,ONLINE,Credit Card
RTN-20178947,ORD-41447914,CUST-5836,lori.snyder@gmail.com,2025-04-08,damaged in transit,Refund,1742.86,Web,ONLINE,Credit Card
RTN-62889651,ORD-98303795,GUEST-101184,yharrison@example.net,2025-04-04, Changed mind ,Refund,207.82,social media,ONLINE,Credit Card
RTN-90233723,ORD-98032839,CUST-2451,austin.myers@hotmail.com,2025-04-01,Product did not match description,Refund,1417.5,Web,ONLINE,Credit Card
RTN-37600930,ORD-43846497,GUEST-100791,amyjones@example.net,2025-04-18,Damaged In Transit,Refund,719.15,Web,ONLINE,Credit Card
RTN-94083783,ORD-68928118,CUST-6777,kimberly.burnett@gmail.com,2025-04-14,damaged in transit,Refund,428.49,Ebay,ONLINE,Credit Card
RTN-25804478,ORD-66286337,CUST-5015,todd.hernandez@gmail.com,2025-04-16,Item arrived late,refund,323.46,Web,ONLINE,Apple Pay
RTN-51347400,ORD-59464911,CUST-5346,john.simmons@yahoo.com,2025-05-25,Changed mind,Refund,1253.3,Web,ONLINE,Credit Card
RTN-34984542,ORD-73667748,CUST-4851,sabrina.curry@gmail.com,2025-04-27,Found a better price,Refund,1580.04,  Social Media ,ONLINE,Credit Card
RTN-18799387,ORD-39072252,GUEST-101809,jessehayden@example.org,2025-04-12, Changed mind ,Refund,87.55,Phone,CSR-0007,Google Pay
RTN-46488123,ORD-71950229,CUST-6464,harold.parker@hotmail.com,2025-04-25,Found a better price,Refund,1767.87,Social Media,ONLINE,Credit Card
RTN-45424539,ORD-67436040,GUEST-103008,gsmith@example.com,2025-08-09,Item arrived late,Refund,700.17,Web,ONLINE,Credit Card
RTN-47613557,ORD-28524159,CUST-2106,amy.cervantes@yahoo.com,2025-06-05,Damaged in transit,Refund,1098.01,Web,ONLINE,Credit Card
RTN-70465041,ORD-28524159,CUST-2106,amy.cervantes@yahoo.com,2025-06-08,Defective,Refund,0.0,Web,ONLINE,Credit Card
RTN-76428534,ORD-69415675,GUEST-100883,johnstonlisa@example.org,2025-04-19,No longer needed,Refund,487.4,Phone,CSR-0005,Apple Pay
RTN-30159745,ORD-69415675,GUEST-100883,johnstonlisa@example.org,2025-05-07,No longer needed,Refund,0.0,phone,CSR-0005,Apple Pay
RTN-71319728,ORD-02574248,CUST-2197,emily.brooks@hotmail.com,2025-04-15,  Changed mind ,REFUND,39.85,Social Media,ONLINE,Credit Card
RTN-77851133,ORD-71870034,CUST-6685,jeffery.miller@hotmail.com,2025-06-09,Product did not match description,Refund,44.08,Phone,CSR-0009,PayPal
RTN-91072976,ORD-68766820,GUEST-103447,tina07@example.com,2025-05-12,Arrived damaged,Refund,247.08,Web,ONLINE,Credit Card
RTN-54560455,ORD-08219653,GUEST-102475,danielle16@example.org,2025-04-03,Wrong item,Refund,143.88,WEB,ONLINE,PayPal
RTN-64081467,ORD-91767853,CUST-4564,james.moss@hotmail.com,2025-04-03,Arrived damaged,Refund,339.08,Web,ONLINE,PayPal
RTN-10209929,ORD-37917669,CUST-3209,valerie.sanders@hotmail.com,2025-04-13,Changed mind,Refund,1321.48,Ebay,ONLINE,Credit Card
RTN-15262464,ORD-37917669,CUST-3209,valerie.sanders@hotmail.com,2025-04-16,Item arrived late,Refund,0.0,Ebay,ONLINE,Credit Card
RTN-81509524,ORD-54933002,CUST-2541,barbara.adams@gmail.com,2025-04-15,Changed mind,Refund,116.8,Web,ONLINE,Credit Card
RTN-62350012,ORD-47669244,CUST-5112,cheryl.thompson@gmail.com,2025-04-27,Product did not match description,Refund,180.75,Phone,CSR-0012,Google Pay
RTN-28792667,ORD-56315537,GUEST-103287,rwang@example.com,2025-04-24,Damaged in transit,Refund,2097.2,Web,ONLINE,Credit Card
RTN-58675708,ORD-06693166,CUST-4650,joshua.charles@gmail.com,2025-05-05,Arrived damaged,Refund,354.54,Social Media,ONLINE,Credit Card
RTN-00364128,ORD-06693166,CUST-4650,joshua.charles@gmail.com,2025-05-18,Product did not match description,Refund,0.0,Social Media,ONLINE,Credit Card
RTN-58663164,ORD-40591149,GUEST-102542,melissa04@example.org,2025-04-09,Defective,Refund,111.87,Web,ONLINE,PayPal
RTN-76961867,ORD-40591149,GUEST-102542,melissa04@example.org,2025-04-30, Changed mind  ,Refund,0.0,Web,ONLINE,PayPal
RTN-68816477,ORD-38517367,CUST-3546,zachary.mitchell@hotmail.com,2025-06-23,Arrived damaged,Refund,121.12,Ebay,ONLINE,Credit Card
RTN-32053011,ORD-83784346,GUEST-103434,ccardenas@example.com,2025-04-14,Damaged in transit,Refund,482.09,Web,ONLINE,Credit Card
RTN-64008826,ORD-86258810,CUST-3495,ronald.larsen@yahoo.com,2025-06-23,Changed mind,Refund,297.38,Ebay,ONLINE,PayPal
RTN-32189845,ORD-43233882,GUEST-101359,yanghenry@example.com,2025-04-30,Wrong item,Refund,539.68,Social Media,ONLINE,Google Pay
RTN-43052081,ORD-77333698,CUST-5351,karen.forbes@yahoo.com,2025-04-13,Arrived damaged,Refund,2090.73,Ebay,ONLINE,Apple Pay
RTN-49958016,ORD-26974224,CUST-2109,cheryl.patterson@gmail.com,2025-04-05,Defective,Refund,4131.11,social media,ONLINE,Credit Card
RTN-63935399,ORD-26974224,CUST-2109,cheryl.patterson@gmail.com,2025-04-19,arrived damaged,Refund,0.0,Social Media,ONLINE,Credit Card
RTN-47810815,ORD-87235607,CUST-5946,jeffrey.williams@yahoo.com,2025-04-21,Item arrived late,Refund,531.64,Social Media,ONLINE,Credit Card
RTN-02588478,ORD-88161693,CUST-6421,john.foster@gmail.com,2025-05-01,Defective,Refund,265.86, Phone ,CSR-0005,Credit Card
RTN-91895964,ORD-44487030,CUST-5807,martin.reed@yahoo.com,2025-04-19,Product did not match description,Refund,312.14,Web,ONLINE,Credit Card
RTN-01690467,ORD-52345795,CUST-3029,kenneth.cole@gmail.com,2025-04-23,Product did not match description,Refund,974.23,  Ebay ,ONLINE,Credit Card
RTN-45361711,ORD-46055968,CUST-6185,angelica.velazquez@gmail.com,2025-04-11,Defective,Refund,783.92,Social Media,,Credit Card
RTN-03347641,ORD-02006517,CUST-6630,jason.harper@hotmail.com,2025-04-14,Wrong item,Refund,694.47,Ebay,ONLINE,PayPal
RTN-77786711,ORD-93867136,GUEST-103117,janetsutton@example.com,2025-04-15,Defective,Refund,1290.52,Web,ONLINE,PayPal
RTN-81094744,ORD-73084537,CUST-3263,april.molina@gmail.com,2025-06-12,Damaged in transit,Refund,231.39,Social Media,ONLINE,Credit Card
RTN-52301552,ORD-90170234,CUST-2561,michael.weaver@yahoo.com,2025-04-06,Damaged in transit,Refund,2059.92,Social Media,ONLINE,PayPal
RTN-80995983,ORD-81424096,CUST-3607,robert.freeman@yahoo.com,2025-07-02,Damaged in transit,Refund,372.86,Web,ONLINE,Credit Card
RTN-34450887,ORD-16237591,GUEST-100707,kaylagomez@example.com,2025-05-11,Found a better price,Refund,1257.55, Web ,ONLINE,Credit Card
RTN-49394494,ORD-16203929,CUST-4361,andrea.lee@hotmail.com,2025-06-07,Defective,Refund,1705.55,web,ONLINE,Credit Card
RTN-36073539,ORD-51614493,CUST-4851,sabrina.curry@gmail.com,2025-04-20,Wrong item,Refund,669.6,Web,ONLINE,Credit Card
RTN-98581976,ORD-69881904,CUST-2980,tina.brown@hotmail.com,2025-04-15,Found a better price,Refund,3374.96,Social Media,,Credit Card
RTN-55511110,ORD-02421168,CUST-4417,samantha.fernandez@gmail.com,2025-04-09,  Changed mind  ,Refund,67.73,  Web  ,ONLINE,Credit Card
RTN-31982047,ORD-69730724,CUST-5301,sierra.price@gmail.com,2025-04-11,Arrived damaged,Refund,966.9,Web,ONLINE,Credit Card
RTN-47813608,ORD-69730724,CUST-5301,sierra.price@gmail.com,2025-04-20,product did not match description,Refund,0.0,Web,,Credit Card
RTN-21545137,ORD-27666800,GUEST-100370,rhondadunn@example.org,2025-04-20,No longer needed,  Refund  ,783.17,Web,ONLINE,PayPal
RTN-55509214,ORD-27666800,GUEST-100370,rhondadunn@example.org,2025-07-20,Item arrived late,Refund,691.29,Web,ONLINE,PayPal
RTN-75527451,ORD-85904795,CUST-4384,jennifer.shaw@yahoo.com,2025-06-20,No longer needed,Refund,226.47,Phone,CSR-0003,Credit Card
RTN-46707408,ORD-85904795,CUST-4384,jennifer.shaw@yahoo.com,2025-07-14,No longer needed,Refund,1003.15,Phone,CSR-0003,Credit Card
RTN-07453234,ORD-85013844,CUST-1762,aaron.lloyd@yahoo.com,2025-05-15,Product did not match description,Refund,1459.05,  Ebay  ,ONLINE,Credit Card
RTN-38543398,ORD-40331617,CUST-3840,jose.chandler@gmail.com,2025-05-02,No longer needed,Refund,362.84,Phone,CSR-0005,ACH
RTN-07386458,ORD-40331617,CUST-3840,jose.chandler@gmail.com,2025-05-08,Changed mind,Refund,376.24,  Phone  ,CSR-0005,ACH
RTN-93028729,ORD-23707647,CUST-2130,katherine.hawkins@hotmail.com,2025-04-20,Damaged in transit,Refund,487.49,Phone,CSR-0010,Credit Card
RTN-29929456,ORD-40108710,CUST-5072,david.lloyd@yahoo.com,2025-04-19,Defective,Refund,458.1,Web,ONLINE,Google Pay
RTN-92692932,ORD-15583757,GUEST-103657,chad32@example.net,2025-06-04,Wrong item, Refund  ,381.7,Ebay,ONLINE,PayPal
RTN-00536096,ORD-88170976,CUST-6954,hailey.lang@hotmail.com,2025-04-16,Found a better price,Refund,1127.0,Social Media,ONLINE,Apple Pay
RTN-92977059,ORD-01855917,CUST-4622,amy.rodriguez@hotmail.com,2025-04-30,Found a better price,Refund,1431.18,Social Media,ONLINE,Apple Pay
RTN-54440174,ORD-36827508,CUST-6911,margaret.harris@yahoo.com,2025-04-10,Product did not match description,Refund,105.62,Web,ONLINE,Credit Card
RTN-76147448,ORD-18691914,CUST-4688,katherine.marks@yahoo.com,2025-07-28,Damaged in transit,Refund,200.36,Social Media,ONLINE,Credit Card
RTN-13923218,ORD-76820362,GUEST-101632,dominique14@example.net,2025-07-09, Defective  ,Refund,197.21,Web,ONLINE,PayPal
RTN-49927346,ORD-89301747,GUEST-100226,kimkaylee@example.org,2025-05-05,Arrived damaged,Refund,1352.36,Web,ONLINE,PayPal
RTN-19638825,ORD-61954449,GUEST-102690,twilliams@example.org,2025-04-16,  Found a better price  ,Refund,1587.17,Web,,Credit Card
RTN-46565649,ORD-89104371,CUST-3676,crystal.gray@yahoo.com,2025-05-01,No longer needed,Refund,683.03,Web,ONLINE,Credit Card
RTN-35252922,ORD-54972080,CUST-6363,emma.vasquez@yahoo.com,2025-04-13,Found a better price,Refund,258.62,Web,ONLINE,Apple Pay
RTN-55490074,ORD-06685385,CUST-1575,michael.rodriguez@hotmail.com,2025-05-01,Changed mind,Refund,810.6, Social Media ,ONLINE,PayPal
RTN-77036985,ORD-75955623,GUEST-100699,jasonfitzgerald@example.com,2025-05-04,Defective,  Refund ,2670.25,Social Media,ONLINE,ACH
RTN-77098134,ORD-85559905,CUST-6335,yesenia.bennett@yahoo.com,2025-07-13,Defective,Refund,1289.77,Ebay,ONLINE,Google Pay
RTN-32300051,ORD-38698139,GUEST-102515,jwilliams@example.net,2025-06-09,Arrived damaged,REFUND,1233.05,Web,ONLINE,PayPal
RTN-00407747,ORD-93664340,CUST-3565,alex.burton@gmail.com,2025-04-25,No longer needed,Refund,704.08,SOCIAL MEDIA,ONLINE,Credit Card
RTN-45576768,ORD-27354708,CUST-6092,natalie.smith@hotmail.com,2025-04-26,Changed mind,Refund,355.83,Phone,CSR-0019,Apple Pay
RTN-31454795,ORD-65334742,CUST-1716,shawn.kirk@yahoo.com,2025-04-12,No longer needed,Refund,49.23,Ebay,ONLINE,Credit Card
RTN-07150852,ORD-94164858,CUST-5301,sierra.price@gmail.com,2025-04-13,Found a better price,Refund,31.04,  Social Media  ,ONLINE,Google Pay
RTN-35483447,ORD-37131401,CUST-3347,amy.ford@gmail.com,2025-04-27,Arrived damaged,Refund,619.18,Web,ONLINE,Credit Card
RTN-92426782,ORD-37131401,CUST-3347,amy.ford@gmail.com,2025-05-09,Product did not match description,Refund,0.0,Web,ONLINE,Credit Card
RTN-49258722,ORD-94687835,GUEST-102003,kelly10@example.org,2025-05-04,No longer needed,Refund,300.45,Web,ONLINE,Apple Pay
